0.002100,0.000000,0.000000,0.000000,0.000000
0.098400,0.000000,0.000000,0.000000,0.000000
0.163500,0.000000,0.000000,0.000000,0.000000
0.254200,0.000000,0.000000,0.000000,0.000000
0.311000,0.000000,0.000000,0.000000,0.000000
0.352200,0.000000,0.000000,0.000000,0.000000
0.762500,0.000000,0.000000,0.000000,0.000000
0.868600,0.000000,0.000000,-0.000000,-0.000000
0.958400,0.000000,0.000000,-0.000000,-0.000000
1.109500,0.000000,0.000000,-0.000000,-0.000000
1.255100,0.000000,0.000000,-0.000000,-0.000000
1.407200,0.000000,0.000000,-0.000000,-0.000000
1.545100,0.000000,0.000000,-0.000000,-0.000000
1.695800,0.000000,0.000000,-0.000000,-0.000000
1.842200,0.000000,0.000000,-0.000000,-0.000000
1.989800,0.000000,0.000000,-0.000000,-0.000000
2.134600,0.000000,0.000000,-0.000000,-0.000000
2.273400,0.000000,0.000000,-0.000000,-0.000000
2.430500,0.000000,0.000000,-0.000000,-0.000000
2.572200,0.000000,0.000000,-0.000000,-0.000000
2.705800,0.000000,0.000000,-0.000000,-0.000000
2.840100,0.000000,0.000000,-0.000000,-0.000000
2.990900,0.000000,0.000000,-0.000000,-0.000000
3.130200,100.000000,100.000000,-0.000000,-0.000000
3.293200,100.000000,100.000000,-0.000000,-0.000000
3.450600,100.000000,100.000000,0.056809,0.066277
3.587700,100.000000,100.000000,0.148335,0.239861
3.739500,100.000000,100.000000,0.148335,0.265110
3.895200,100.000000,100.000000,0.230393,0.290358
4.050000,100.000000,100.000000,0.299826,0.315607
4.208800,100.000000,100.000000,0.362948,0.372416
4.366400,100.000000,100.000000,0.419757,0.426069
4.502000,100.000000,100.000000,0.467098,0.473410
4.636800,100.000000,100.000000,0.511283,0.527063
4.769700,100.000000,100.000000,0.549156,0.564936
4.920300,100.000000,100.000000,0.593341,0.602809
5.077900,100.000000,100.000000,0.624901,0.637526
5.238000,100.000000,100.000000,0.653306,0.672242
5.399200,100.000000,100.000000,0.678555,0.697491
5.551100,100.000000,100.000000,0.703803,0.722739
5.691000,100.000000,100.000000,0.741676,0.747988
5.844200,100.000000,100.000000,0.751144,0.773237
5.981700,100.000000,100.000000,0.779549,0.798485
6.116500,100.000000,100.000000,0.795329,0.811109
6.248200,100.000000,100.000000,0.817421,0.830046
6.397800,100.000000,100.000000,0.839514,0.848982
6.536200,100.000000,100.000000,0.852138,0.861606
6.670100,100.000000,100.000000,0.874231,0.883699
6.821700,100.000000,100.000000,0.880543,0.890011
6.956600,100.000000,100.000000,0.899479,0.899479
7.108400,100.000000,100.000000,0.908947,0.905791
7.268400,100.000000,100.000000,0.921572,0.924728
7.416200,100.000000,100.000000,0.937352,0.940508
7.555400,100.000000,100.000000,0.940508,0.937352
7.694200,100.000000,100.000000,0.959445,0.953132
7.858000,100.000000,100.000000,0.962601,0.949976
8.006900,100.000000,100.000000,0.975225,0.965757
8.168300,100.000000,100.000000,0.984693,0.972069
8.322500,100.000000,100.000000,0.991005,0.972069
8.474900,100.000000,100.000000,0.997317,0.984693
8.632000,100.000000,100.000000,1.003629,0.987849
8.790200,100.000000,100.000000,1.013098,0.984693
8.945100,100.000000,100.000000,1.009942,0.991005
9.087400,100.000000,100.000000,1.025722,1.009942
9.235900,100.000000,100.000000,1.022566,1.006786
9.386100,100.000000,100.000000,1.041502,1.013098
9.538300,100.000000,100.000000,1.038346,1.019410
9.690900,100.000000,100.000000,1.047814,1.028878
9.827000,100.000000,100.000000,1.057283,1.028878
9.979000,100.000000,100.000000,1.060439,1.035190
10.117100,100.000000,100.000000,1.060439,1.025722
10.256800,100.000000,100.000000,1.069907,1.025722
10.390100,100.000000,100.000000,1.066751,1.035190
10.524300,100.000000,100.000000,1.063595,1.038346
10.663400,100.000000,100.000000,1.069907,1.038346
10.803700,100.000000,100.000000,1.073063,1.038346
10.938800,100.000000,100.000000,1.079375,1.038346
11.079600,0.000000,0.000000,1.085687,1.044658
11.217900,0.000000,0.000000,1.088843,1.044658
11.365800,0.000000,0.000000,1.047814,1.019410
11.518100,0.000000,0.000000,0.940508,0.912104
11.674600,0.000000,0.000000,1.028878,0.984693
11.821600,0.000000,0.000000,0.918416,0.883699
11.977800,0.000000,0.000000,0.896323,0.864762
12.127300,0.000000,0.000000,0.871075,0.845826
12.279600,0.000000,0.000000,0.798485,0.770081
12.423500,0.000000,0.000000,0.795329,0.763768
12.559800,0.000000,0.000000,0.738520,0.713271
12.694600,0.000000,0.000000,0.713271,0.684867
12.826700,0.000000,0.000000,0.684867,0.653306
12.958300,0.000000,0.000000,0.650150,0.621745
13.090700,0.000000,0.000000,0.621745,0.593341
13.230500,0.000000,0.000000,0.583872,0.555468
13.362500,0.000000,0.000000,0.555468,0.530219
13.499700,0.000000,0.000000,0.520751,0.501815
13.648600,0.000000,0.000000,0.501815,0.473410
13.782600,0.000000,0.000000,0.470254,0.448162
13.922900,0.000000,0.000000,0.445006,0.422913
14.055400,0.000000,0.000000,0.413445,0.397665
14.196800,0.000000,0.000000,0.388196,0.372416
14.333000,0.000000,0.000000,0.369260,0.340855
14.477400,0.000000,0.000000,0.331387,0.321919
14.640200,0.000000,0.000000,0.309295,0.299826
