0.002100,0.000000,0.000000,0.000000,0.000000
0.055200,0.000000,0.000000,0.000000,0.000000
0.090700,0.000000,0.000000,0.000000,0.000000
0.204400,0.000000,0.000000,0.000000,0.000000
0.263600,0.000000,0.000000,0.000000,0.000000
0.902400,0.000000,0.000000,0.000000,0.000000
1.037000,0.000000,0.000000,0.000000,0.000000
1.199000,0.000000,0.000000,-0.000000,-0.000000
1.335600,0.000000,0.000000,-0.000000,-0.000000
1.476900,0.000000,0.000000,-0.000000,-0.000000
1.613400,0.000000,0.000000,-0.000000,-0.000000
1.742300,0.000000,0.000000,-0.000000,-0.000000
1.882500,0.000000,0.000000,-0.000000,-0.000000
2.016900,0.000000,0.000000,-0.000000,-0.000000
2.150200,0.000000,0.000000,-0.000000,-0.000000
2.290800,0.000000,0.000000,-0.000000,-0.000000
2.418500,0.000000,0.000000,-0.000000,-0.000000
2.554800,0.000000,0.000000,-0.000000,-0.000000
2.707200,0.000000,0.000000,-0.000000,-0.000000
2.855100,0.000000,0.000000,-0.000000,-0.000000
2.982800,0.000000,0.000000,-0.000000,-0.000000
3.120100,20.000000,20.000000,-0.000000,-0.000000
3.259600,20.000000,20.000000,-0.000000,-0.000000
3.399000,20.000000,20.000000,-0.000000,-0.000000
3.536900,20.000000,20.000000,0.028405,0.018936
3.670500,20.000000,20.000000,0.025249,0.018936
3.800200,20.000000,20.000000,0.028405,0.028405
3.938900,20.000000,20.000000,0.034717,0.044185
4.077800,20.000000,20.000000,0.041029,0.047341
4.222700,20.000000,20.000000,0.047341,0.050497
4.358500,20.000000,20.000000,0.047341,0.056809
4.496500,20.000000,20.000000,0.050497,0.059965
4.662600,20.000000,20.000000,0.053653,0.063121
4.817000,20.000000,20.000000,0.053653,0.066277
4.953800,20.000000,20.000000,0.056809,0.066277
5.107700,20.000000,20.000000,0.056809,0.069433
5.243600,20.000000,20.000000,0.059965,0.072590
5.398400,20.000000,20.000000,0.059965,0.072590
5.555200,20.000000,20.000000,0.069433,0.078902
5.717300,20.000000,20.000000,0.066277,0.078902
5.881600,20.000000,20.000000,0.066277,0.082058
6.051300,20.000000,20.000000,0.066277,0.078902
6.211100,20.000000,20.000000,0.069433,0.085214
6.372800,20.000000,20.000000,0.066277,0.085214
6.540400,20.000000,20.000000,0.072590,0.085214
6.696500,20.000000,20.000000,0.075746,0.088370
6.835800,20.000000,20.000000,0.078902,0.085214
6.972100,20.000000,20.000000,0.078902,0.091526
7.103400,20.000000,20.000000,0.078902,0.091526
7.242100,20.000000,20.000000,0.082058,0.094682
7.400300,20.000000,20.000000,0.082058,0.094682
7.556000,20.000000,20.000000,0.082058,0.097838
7.724000,20.000000,20.000000,0.085214,0.104150
7.883200,20.000000,20.000000,0.088370,0.100994
8.049500,20.000000,20.000000,0.091526,0.100994
8.209600,20.000000,20.000000,0.088370,0.100994
8.355000,20.000000,20.000000,0.091526,0.104150
8.492600,20.000000,20.000000,0.088370,0.104150
8.628300,20.000000,20.000000,0.091526,0.107306
8.769500,20.000000,20.000000,0.091526,0.104150
8.914400,20.000000,20.000000,0.091526,0.107306
9.068500,20.000000,20.000000,0.094682,0.107306
9.207300,20.000000,20.000000,0.094682,0.107306
9.346100,20.000000,20.000000,0.094682,0.107306
9.480400,20.000000,20.000000,0.091526,0.107306
9.623000,20.000000,20.000000,0.094682,0.107306
9.759800,20.000000,20.000000,0.091526,0.104150
9.897700,20.000000,20.000000,0.094682,0.104150
10.043800,20.000000,20.000000,0.091526,0.107306
10.199900,20.000000,20.000000,0.091526,0.104150
10.339800,20.000000,20.000000,0.094682,0.107306
10.481400,20.000000,20.000000,0.094682,0.104150
10.636100,20.000000,20.000000,0.094682,0.110462
10.788100,20.000000,20.000000,0.097838,0.107306
10.933700,20.000000,20.000000,0.100994,0.110462
11.086100,20.000000,20.000000,0.094682,0.110462
11.232400,20.000000,20.000000,0.100994,0.110462
11.377700,20.000000,20.000000,0.097838,0.107306
11.509900,20.000000,20.000000,0.097838,0.110462
11.647500,20.000000,20.000000,0.097838,0.107306
11.781100,20.000000,20.000000,0.094682,0.107306
11.923200,20.000000,20.000000,0.094682,0.104150
12.059400,20.000000,20.000000,0.094682,0.104150
12.201700,20.000000,20.000000,0.094682,0.104150
12.332700,20.000000,20.000000,0.097838,0.107306
12.471400,20.000000,20.000000,0.094682,0.104150
12.603800,20.000000,20.000000,0.097838,0.104150
12.740400,20.000000,20.000000,0.094682,0.104150
12.895900,20.000000,20.000000,0.094682,0.104150
13.052900,20.000000,20.000000,0.094682,0.107306
13.205700,20.000000,20.000000,0.094682,0.107306
13.358500,20.000000,20.000000,0.094682,0.104150
13.518800,20.000000,20.000000,0.094682,0.107306
